NOME_CURSO,IES,UF,pergunta,categoria,enunciado,media,n,rank
Ciência Da Computação (Bacharelado) (13717),UFRGS,RS,28,Aprendizagem além do técnico,Os conteúdos abordados nas disciplinas do curso favoreceram sua atuação em estágios ou em atividades de iniciação profissional.,4.813953488372093,86,70
Ciência Da Computação (Bacharelado) (57702),UNISINOS,RS,33,Aprendizagem além do técnico,O curso possibilitou aumentar sua capacidade de reflexão e argumentação.,4.813559322033898,59,93
Ciência Da Computação (Bacharelado) (53788),Univeritas UNG,SP,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,4.8125,64,104
Ciência Da Computação (Bacharelado) (11730),UNIFOR,CE,38,Ensino,Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,4.809523809523809,63,59
Ciência Da Computação (Bacharelado) (1452),UFU,MG,33,Aprendizagem além do técnico,O curso possibilitou aumentar sua capacidade de reflexão e argumentação.,4.809523809523809,84,94
Ciência Da Computação (Bacharelado) (37862),FACAPE,PE,36,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua capacidade de aprender e atualizar-se permanentemente.,4.809523809523809,63,124
Ciência Da Computação (Bacharelado) (72331),UNINOVE,SP,50,Outros,O estágio supervisionado proporcionou experiências diversificadas para a sua formação.,4.807017543859649,57,86
Ciência Da Computação (Bacharelado) (11730),UNIFOR,CE,31,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua consciência ética para o exercício profissional.,4.806451612903226,62,73
Ciência Da Computação (Bacharelado) (3676),FURB,SC,30,Ensino,O curso propiciou experiências de aprendizagem inovadoras.,4.806451612903226,62,59
Ciência Da Computação (Bacharelado) (614),UFSCAR,SP,61,Infraestrutura,As condições de infraestrutura das salas de aula foram adequadas.,4.805555555555556,72,85
Ciência Da Computação (Bacharelado) (614),UFSCAR,SP,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,4.805555555555555,72,89
Ciência Da Computação (Bacharelado) (20833),UNI-BH,MG,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,4.803921568627451,51,108
Ciência Da Computação (Bacharelado) (18335),UFLA,MG,28,Aprendizagem além do técnico,Os conteúdos abordados nas disciplinas do curso favoreceram sua atuação em estágios ou em atividades de iniciação profissional.,4.803571428571429,56,71
Ciência Da Computação (Bacharelado) (15002),UFPEL,RS,57,"Professores, carga e avaliação",Os professores demonstraram domínio dos conteúdos abordados nas disciplinas.,4.80281690140845,71,114
Ciência Da Computação (Bacharelado) (11730),UNIFOR,CE,56,"Professores, carga e avaliação",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,4.8,60,96
Ciência Da Computação (Bacharelado) (15002),UFPEL,RS,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,4.8,70,105
Ciência Da Computação (Bacharelado) (1452),UFU,MG,56,"Professores, carga e avaliação",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,4.7976190476190474,84,97
Ciência Da Computação (Bacharelado) (37862),FACAPE,PE,51,Outros,As atividades realizadas durante seu trabalho de conclusão de curso contribuíram para qualificar sua formação profissional,4.796296296296296,54,111
Ciência Da Computação (Bacharelado) (18974),MACKENZIE,SP,56,"Professores, carga e avaliação",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,4.795698924731183,93,98
Ciência Da Computação (Bacharelado) (13595),UFPE,PE,29,Aprendizagem além do técnico,As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,4.794642857142858,112,64
Ciência Da Computação (Bacharelado) (1904),PUCRS,RS,57,"Professores, carga e avaliação",Os professores demonstraram domínio dos conteúdos abordados nas disciplinas.,4.7936507936507935,63,116
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,4.791044776119403,67,90
Ciência Da Computação (Bacharelado) (5485),USJT,SP,38,Ensino,Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,4.791044776119403,67,60
Ciência Da Computação (Bacharelado) (11730),UNIFOR,CE,28,Aprendizagem além do técnico,Os conteúdos abordados nas disciplinas do curso favoreceram sua atuação em estágios ou em atividades de iniciação profissional.,4.790322580645161,62,72
Ciência Da Computação (Bacharelado) (19047),UNIPÊ,PB,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",4.788461538461538,52,55
Ciência Da Computação (Bacharelado) (13595),UFPE,PE,55,"Professores, carga e avaliação",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,4.787037037037036,108,88
Ciência Da Computação (Bacharelado) (43257),FUMEC,MG,37,Ensino,As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,4.786666666666667,75,63
Ciência Da Computação (Bacharelado) (13595),UFPE,PE,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",4.7857142857142865,112,96
Ciência Da Computação (Bacharelado) (72331),UNINOVE,SP,27,Aprendizagem além do técnico,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",4.785714285714286,56,91
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,31,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua consciência ética para o exercício profissional.,4.784615384615385,65,74
Ciência Da Computação (Bacharelado) (513),UFPI,PI,56,"Professores, carga e avaliação",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,4.784313725490196,51,101
Ciência Da Computação (Bacharelado) (12710),UFF,RJ,53,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,4.783333333333333,60,43
Ciência Da Computação (Bacharelado) (7511),PUC MINAS,MG,40,Ensino,Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,4.781818181818181,55,47
Ciência Da Computação (Bacharelado) (513),UFPI,PI,55,"Professores, carga e avaliação",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,4.78,50,91
Ciência Da Computação (Bacharelado) (1102342),UFABC,SP,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,4.779411764705882,68,66
Ciência Da Computação (Bacharelado) (1102342),UFABC,SP,55,"Professores, carga e avaliação",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,4.779411764705882,68,92
Ciência Da Computação (Bacharelado) (5485),USJT,SP,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,4.779411764705882,68,91
Ciência Da Computação (Bacharelado) (13717),UFRGS,RS,33,Aprendizagem além do técnico,O curso possibilitou aumentar sua capacidade de reflexão e argumentação.,4.77906976744186,86,96
Ciência Da Computação (Bacharelado) (111980),UNINOVE,SP,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",4.777777777777778,72,47
Ciência Da Computação (Bacharelado) (43257),FUMEC,MG,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,4.777777777777778,72,108
Ciência Da Computação (Bacharelado) (11730),UNIFOR,CE,37,Ensino,As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,4.777777777777777,63,64
Ciência Da Computação (Bacharelado) (43257),FUMEC,MG,40,Ensino,Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,4.776119402985075,67,48
Ciência Da Computação (Bacharelado) (57702),UNISINOS,RS,42,Curso em geral,O curso exigiu de você organização e dedicação frequente aos estudos.,4.774193548387096,62,135
Ciência Da Computação (Bacharelado) (66272),UNINOVE,SP,58,"Professores, carga e avaliação","Os professores utilizaram tecnologias da informação e comunicação (TICs) como estratégia de ensino (projetor multimídia, laboratório de informática, ambiente virtual de aprendizagem).",4.773809523809524,84,155
Ciência Da Computação (Bacharelado) (13277),UFBA,BA,57,"Professores, carga e avaliação",Os professores demonstraram domínio dos conteúdos abordados nas disciplinas.,4.7727272727272725,66,117
Ciência Da Computação (Bacharelado) (18974),MACKENZIE,SP,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,4.771084337349397,83,39
Ciência Da Computação (Bacharelado) (11730),UNIFOR,CE,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,4.770491803278689,61,68
Ciência Da Computação (Bacharelado) (1102342),UFABC,SP,56,"Professores, carga e avaliação",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,4.768115942028985,69,103
Ciência Da Computação (Bacharelado) (14098),UFG,GO,55,"Professores, carga e avaliação",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,4.765625,64,93
Ciência Da Computação (Bacharelado) (2209),UECE,CE,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",4.765625,64,105
Ciência Da Computação (Bacharelado) (18335),UFLA,MG,55,"Professores, carga e avaliação",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,4.76271186440678,59,95
Ciência Da Computação (Bacharelado) (18335),UFLA,MG,31,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua consciência ética para o exercício profissional.,4.762711864406779,59,76
Ciência Da Computação (Bacharelado) (18335),UFLA,MG,56,"Professores, carga e avaliação",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,4.762711864406779,59,104
Ciência Da Computação (Bacharelado) (13595),UFPE,PE,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,4.762376237623763,101,107
Ciência Da Computação (Bacharelado) (12710),UFF,RJ,60,Infraestrutura,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,4.761904761904762,63,98
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,37,Ensino,As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,4.761194029850746,67,66
Ciência Da Computação (Bacharelado) (513),UFPI,PI,41,Curso em geral,A coordenação do curso esteve disponível para orientação acadêmica dos estudantes.,4.76,50,108
Ciência Da Computação (Bacharelado) (1904),PUCRS,RS,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",4.758620689655173,58,106
Ciência Da Computação (Bacharelado) (12710),UFF,RJ,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",4.758620689655172,58,104
Ciência Da Computação (Bacharelado) (3676),FURB,SC,37,Ensino,As relações professor-aluno ao longo do curso estimularam você a estudar e aprender.,4.758064516129032,62,67
Ciência Da Computação (Bacharelado) (1102342),UFABC,SP,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,4.757575757575758,66,72
Ciência Da Computação (Bacharelado) (20833),UNI-BH,MG,33,Aprendizagem além do técnico,O curso possibilitou aumentar sua capacidade de reflexão e argumentação.,4.754385964912281,57,101
Ciência Da Computação (Bacharelado) (20833),UNI-BH,MG,57,"Professores, carga e avaliação",Os professores demonstraram domínio dos conteúdos abordados nas disciplinas.,4.754385964912281,57,120
Ciência Da Computação (Bacharelado) (1904),PUCRS,RS,42,Curso em geral,O curso exigiu de você organização e dedicação frequente aos estudos.,4.754098360655737,61,136
Ciência Da Computação (Bacharelado) (57702),UNISINOS,RS,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",4.754098360655737,61,107
Ciência Da Computação (Bacharelado) (2209),UECE,CE,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,4.753846153846155,65,103
Ciência Da Computação (Bacharelado) (5485),USJT,SP,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,4.753846153846154,65,78
Ciência Da Computação (Bacharelado) (13717),UFRGS,RS,29,Aprendizagem além do técnico,As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,4.75,88,68
Ciência Da Computação (Bacharelado) (14217),UFSC,SC,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",4.75,56,98
Ciência Da Computação (Bacharelado) (57702),UNISINOS,RS,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,4.75,60,73
Ciência Da Computação (Bacharelado) (53788),Univeritas UNG,SP,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,4.749999999999999,56,58
Ciência Da Computação (Bacharelado) (12946),UFMG,MG,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,4.745762711864407,59,41
Ciência Da Computação (Bacharelado) (72331),UNINOVE,SP,62,Infraestrutura,Os equipamentos e materiais disponíveis para as aulas práticas foram adequados para a quantidade de estudantes.,4.745762711864407,59,92
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,4.742424242424242,66,95
Ciência Da Computação (Bacharelado) (72331),UNINOVE,SP,36,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua capacidade de aprender e atualizar-se permanentemente.,4.741379310344827,58,128
Ciência Da Computação (Bacharelado) (19799),FEI,SP,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,4.74,50,75
Ciência Da Computação (Bacharelado) (15002),UFPEL,RS,43,Curso em geral,"Foram oferecidas oportunidades para os estudantes participarem de programas, projetos ou atividades de extensão universitária.",4.739130434782608,69,108
Ciência Da Computação (Bacharelado) (3676),FURB,SC,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,4.7377049180327875,61,77
Ciência Da Computação (Bacharelado) (20833),UNI-BH,MG,42,Curso em geral,O curso exigiu de você organização e dedicação frequente aos estudos.,4.732142857142857,56,137
Ciência Da Computação (Bacharelado) (12581),UFPR,PR,53,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,4.730158730158729,63,48
Ciência Da Computação (Bacharelado) (1452),UFU,MG,60,Infraestrutura,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,4.729411764705882,85,99
Ciência Da Computação (Bacharelado) (12946),UFMG,MG,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",4.728571428571429,70,102
Ciência Da Computação (Bacharelado) (43257),FUMEC,MG,34,Aprendizagem além do técnico,"O curso promoveu o desenvolvimento da sua capacidade de pensar criticamente, analisar e refletir sobre soluções para problemas da sociedade.",4.726027397260274,73,84
Ciência Da Computação (Bacharelado) (12581),UFPR,PR,51,Outros,As atividades realizadas durante seu trabalho de conclusão de curso contribuíram para qualificar sua formação profissional,4.7254901960784315,51,114
Ciência Da Computação (Bacharelado) (1452),UFU,MG,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,4.7250000000000005,80,108
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,4.721311475409836,61,44
Ciência Da Computação (Bacharelado) (62484),UFAM,AM,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",4.72,50,59
Ciência Da Computação (Bacharelado) (13446),UFCG,PB,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,4.71875,64,114
Ciência Da Computação (Bacharelado) (14098),UFG,GO,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",4.71875,64,60
Ciência Da Computação (Bacharelado) (18974),MACKENZIE,SP,33,Aprendizagem além do técnico,O curso possibilitou aumentar sua capacidade de reflexão e argumentação.,4.717391304347826,92,105
Ciência Da Computação (Bacharelado) (111980),UNINOVE,SP,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",4.716417910447761,67,61
Ciência Da Computação (Bacharelado) (11730),UNIFOR,CE,29,Aprendizagem além do técnico,As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,4.714285714285714,63,75
Ciência Da Computação (Bacharelado) (18335),UFLA,MG,66,Aprendizagem além do técnico,"As atividades acadêmicas desenvolvidas dentro e fora da sala de aula possibilitaram reflexão, convivência e respeito à diversidade.",4.714285714285714,56,76
Ciência Da Computação (Bacharelado) (20833),UNI-BH,MG,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,4.714285714285714,56,79
Ciência Da Computação (Bacharelado) (12710),UFF,RJ,33,Aprendizagem além do técnico,O curso possibilitou aumentar sua capacidade de reflexão e argumentação.,4.7142857142857135,63,106
Ciência Da Computação (Bacharelado) (1102342),UFABC,SP,31,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua consciência ética para o exercício profissional.,4.712121212121212,66,82
Ciência Da Computação (Bacharelado) (5485),USJT,SP,29,Aprendizagem além do técnico,As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,4.712121212121212,66,76
Ciência Da Computação (Bacharelado) (12581),UFPR,PR,59,Infraestrutura,A instituição dispôs de quantidade suficiente de funcionários para o apoio administrativo e acadêmico.,4.711864406779661,59,109
Ciência Da Computação (Bacharelado) (72331),UNINOVE,SP,56,"Professores, carga e avaliação",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,4.711864406779661,59,108
Ciência Da Computação (Bacharelado) (85783),UFRJ,RJ,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,4.7105263157894735,114,107
Ciência Da Computação (Bacharelado) (1102342),UFABC,SP,60,Infraestrutura,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,4.7101449275362315,69,101
Ciência Da Computação (Bacharelado) (57702),UNISINOS,RS,32,Aprendizagem além do técnico,No curso você teve oportunidade de aprender a trabalhar em equipe.,4.709677419354838,62,136
Ciência Da Computação (Bacharelado) (14098),UFG,GO,47,Curso em geral,O curso favoreceu a articulação do conhecimento teórico com atividades práticas.,4.707692307692308,65,83
Ciência Da Computação (Bacharelado) (1904),PUCRS,RS,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,4.706896551724138,58,114
Ciência Da Computação (Bacharelado) (72331),UNINOVE,SP,45,Curso em geral,O curso ofereceu condições para os estudantes participarem de eventos internos e/ou externos à instituição.,4.706896551724138,58,108
Ciência Da Computação (Bacharelado) (1102342),UFABC,SP,67,Infraestrutura,"A instituição promoveu atividades de cultura, de lazer e de interação social.",4.703125,64,64
Ciência Da Computação (Bacharelado) (18974),MACKENZIE,SP,38,Ensino,Os planos de ensino apresentados pelos professores contribuíram para o desenvolvimento das atividades acadêmicas e para seus estudos.,4.702127659574468,94,65
Ciência Da Computação (Bacharelado) (13717),UFRGS,RS,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,4.701298701298701,77,45
Ciência Da Computação (Bacharelado) (107920),-,MA,50,Outros,O estágio supervisionado proporcionou experiências diversificadas para a sua formação.,4.697368421052632,76,90
Ciência Da Computação (Bacharelado) (18974),MACKENZIE,SP,66,Aprendizagem além do técnico,"As atividades acadêmicas desenvolvidas dentro e fora da sala de aula possibilitaram reflexão, convivência e respeito à diversidade.",4.696629213483146,89,77
Ciência Da Computação (Bacharelado) (20833),UNI-BH,MG,55,"Professores, carga e avaliação",As avaliações da aprendizagem realizadas durante o curso foram compatíveis com os conteúdos ou temas trabalhados pelos professores.,4.696428571428571,56,102
Ciência Da Computação (Bacharelado) (18335),UFLA,MG,29,Aprendizagem além do técnico,As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,4.694915254237288,59,78
Ciência Da Computação (Bacharelado) (18335),UFLA,MG,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,4.694915254237288,59,71
Ciência Da Computação (Bacharelado) (5485),USJT,SP,40,Ensino,Foram oferecidas oportunidades para os estudantes superarem dificuldades relacionadas ao processo de formação.,4.6923076923076925,65,52
Ciência Da Computação (Bacharelado) (5485),USJT,SP,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,4.6923076923076925,65,115
Ciência Da Computação (Bacharelado) (18974),MACKENZIE,SP,27,Aprendizagem além do técnico,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",4.691489361702128,94,100
Ciência Da Computação (Bacharelado) (5485),USJT,SP,65,Infraestrutura,A instituição contou com biblioteca virtual ou conferiu acesso a obras disponíveis em acervos virtuais.,4.6909090909090905,55,79
Ciência Da Computação (Bacharelado) (15002),UFPEL,RS,36,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua capacidade de aprender e atualizar-se permanentemente.,4.690140845070423,71,136
Ciência Da Computação (Bacharelado) (14217),UFSC,SC,60,Infraestrutura,O curso disponibilizou monitores ou tutores para auxiliar os estudantes.,4.685185185185184,54,102
Ciência Da Computação (Bacharelado) (20833),UNI-BH,MG,27,Aprendizagem além do técnico,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",4.684210526315789,57,102
Ciência Da Computação (Bacharelado) (20833),UNI-BH,MG,36,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua capacidade de aprender e atualizar-se permanentemente.,4.684210526315789,57,139
Ciência Da Computação (Bacharelado) (11730),UNIFOR,CE,30,Ensino,O curso propiciou experiências de aprendizagem inovadoras.,4.682539682539682,63,68
Ciência Da Computação (Bacharelado) (12710),UFF,RJ,56,"Professores, carga e avaliação",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,4.682539682539682,63,110
Ciência Da Computação (Bacharelado) (13595),UFPE,PE,53,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios fora do país.,4.682242990654205,107,55
Ciência Da Computação (Bacharelado) (85783),UFRJ,RJ,32,Aprendizagem além do técnico,No curso você teve oportunidade de aprender a trabalhar em equipe.,4.681034482758621,116,139
Ciência Da Computação (Bacharelado) (513),UFPI,PI,39,Ensino,As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,4.68,50,87
Ciência Da Computação (Bacharelado) (13595),UFPE,PE,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",4.678571428571429,112,54
Ciência Da Computação (Bacharelado) (20833),UNI-BH,MG,68,Infraestrutura,"A instituição dispôs de refeitório, cantina e banheiros em condições adequadas que atenderam as necessidades dos seus usuários.",4.678571428571428,56,104
Ciência Da Computação (Bacharelado) (72331),UNINOVE,SP,54,Curso em geral,"Os estudantes participaram de avaliações periódicas do curso (disciplinas, atuação dos professores, infraestrutura).",4.678571428571428,56,113
Ciência Da Computação (Bacharelado) (18335),UFLA,MG,39,Ensino,As referências bibliográficas indicadas pelos professores nos planos de ensino contribuíram para seus estudos e aprendizagens.,4.677966101694915,59,88
Ciência Da Computação (Bacharelado) (11730),UNIFOR,CE,48,Curso em geral,"As atividades práticas foram suficientes para relacionar os conteúdos do curso com a prática, contribuindo para sua formação profissional.",4.67741935483871,62,55
Ciência Da Computação (Bacharelado) (12710),UFF,RJ,63,Infraestrutura,Os ambientes e equipamentos destinados às aulas práticas foram adequados ao curso.,4.67741935483871,62,100
Ciência Da Computação (Bacharelado) (3676),FURB,SC,29,Aprendizagem além do técnico,As metodologias de ensino utilizadas no curso desafiaram você a aprofundar conhecimentos e desenvolver competências reflexivas e críticas.,4.67741935483871,62,79
Ciência Da Computação (Bacharelado) (5485),USJT,SP,35,Aprendizagem além do técnico,O curso contribuiu para você ampliar sua capacidade de comunicação nas formas oral e escrita.,4.676923076923077,65,81
Ciência Da Computação (Bacharelado) (11730),UNIFOR,CE,52,Curso em geral,Foram oferecidas oportunidades para os estudantes realizarem intercâmbios e/ou estágios no país.,4.672413793103448,58,47
Ciência Da Computação (Bacharelado) (37862),FACAPE,PE,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,4.6724137931034475,58,65
Ciência Da Computação (Bacharelado) (5485),USJT,SP,66,Aprendizagem além do técnico,"As atividades acadêmicas desenvolvidas dentro e fora da sala de aula possibilitaram reflexão, convivência e respeito à diversidade.",4.671875,64,78
Ciência Da Computação (Bacharelado) (13595),UFPE,PE,64,Infraestrutura,A biblioteca dispôs das referências bibliográficas que os estudantes necessitaram.,4.669902912621359,103,122
Ciência Da Computação (Bacharelado) (1904),PUCRS,RS,56,"Professores, carga e avaliação",Os professores apresentaram disponibilidade para atender os estudantes fora do horário das aulas.,4.666666666666666,63,112
Ciência Da Computação (Bacharelado) (72331),UNINOVE,SP,31,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua consciência ética para o exercício profissional.,4.661016949152542,59,85
Ciência Da Computação (Bacharelado) (72331),UNINOVE,SP,32,Aprendizagem além do técnico,No curso você teve oportunidade de aprender a trabalhar em equipe.,4.661016949152542,59,140
Ciência Da Computação (Bacharelado) (13717),UFRGS,RS,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,4.660377358490566,53,67
Ciência Da Computação (Bacharelado) (513),UFPI,PI,27,Aprendizagem além do técnico,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",4.66,50,106
Ciência Da Computação (Bacharelado) (12946),UFMG,MG,49,Curso em geral,O curso propiciou acesso a conhecimentos atualizados e/ou contemporâneos em sua área de formação.,4.6571428571428575,70,73
Ciência Da Computação (Bacharelado) (5485),USJT,SP,28,Aprendizagem além do técnico,Os conteúdos abordados nas disciplinas do curso favoreceram sua atuação em estágios ou em atividades de iniciação profissional.,4.656716417910448,67,82
Ciência Da Computação (Bacharelado) (57702),UNISINOS,RS,27,Aprendizagem além do técnico,"As disciplinas cursadas contribuíram para sua formação integral, como cidadão e profissional.",4.655737704918033,61,107
Ciência Da Computação (Bacharelado) (12581),UFPR,PR,46,Curso em geral,A instituição ofereceu oportunidades para os estudantes atuarem como representantes em órgãos colegiados.,4.655172413793103,58,68
Ciência Da Computação (Bacharelado) (66272),UNINOVE,SP,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,4.654761904761905,84,118
Ciência Da Computação (Bacharelado) (14217),UFSC,SC,44,Curso em geral,Foram oferecidas oportunidades para os estudantes participarem de projetos de iniciação científica e de atividades que estimularam a investigação acadêmica.,4.654545454545454,55,119
Ciência Da Computação (Bacharelado) (127),UNB,DF,36,Aprendizagem além do técnico,O curso contribuiu para o desenvolvimento da sua capacidade de aprender e atualizar-se permanentemente.,4.653846153846153,52,140
Ciência Da Computação (Bacharelado) (107920),-,MA,33,Aprendizagem além do técnico,O curso possibilitou aumentar sua capacidade de reflexão e argumentação.,4.653333333333333,75,117
